Year,OBS_STATUS,UNIT_MULT,COMMENT_OBS,SOURCE_DETAIL,SERIES,REF_AREA,COMPOSITE_BREAKDOWN,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2013,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,24,None,PT,2025-05-13T00:00:00,2019-2023,4.54084
2014,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,24,None,PT,2025-05-13T00:00:00,2019-2023,4.00085
2015,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,24,None,PT,2025-05-13T00:00:00,2019-2023,2.07448
2016,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,24,None,PT,2025-05-13T00:00:00,2019-2023,-4.49351
2017,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,24,None,PT,2025-05-13T00:00:00,2019-2023,-6.14475
2018,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,24,None,PT,2025-05-13T00:00:00,2019-2023,-9.30224
2019,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,24,None,PT,2025-05-13T00:00:00,2019-2023,-8.71624
2020,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,24,None,PT,2025-05-13T00:00:00,2019-2023,-9.81823
2021,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,24,None,PT,2025-05-13T00:00:00,2019-2023,-0.96327
2022,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,24,None,PT,2025-05-13T00:00:00,2019-2023,1.70024
2023,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,24,None,PT,2025-05-13T00:00:00,2019-2023,18.9593
2024,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,24,None,PT,2025-05-13T00:00:00,2019-2023,25.94052
2005,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,24,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,509522.0938
2006,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,24,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,486404.0
2007,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,24,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,470973.8125
2008,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,24,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,492418.5
2009,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,24,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,498971.3125
2010,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,24,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,501508.6875
2011,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,24,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,531530.625
2012,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,24,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,538502.3125
2013,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,24,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,508771.0938
2014,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,24,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,506143.0938
2015,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,24,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,496768.0
2016,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,24,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,464803.4063
2017,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,24,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,456767.3125
2018,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,24,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,441400.6875
2019,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,24,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,444252.5938
2020,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,24,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,438889.5
2021,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,24,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,481984.0938
2022,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,24,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,494946.6875
2023,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,24,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,578941.6875
2024,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,24,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,612917.375
2007,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_WBE_MANGC,24,None,PT,2023-03-30T00:00:00,2020,-1.1747
2008,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_WBE_MANGC,24,None,PT,2023-03-30T00:00:00,2020,-1.66835
2009,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_WBE_MANGC,24,None,PT,2023-03-30T00:00:00,2020,-1.55566
2010,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_WBE_MANGC,24,None,PT,2023-03-30T00:00:00,2020,-1.63846
2015,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_WBE_MANGC,24,None,PT,2023-03-30T00:00:00,2020,-1.81557
2016,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_WBE_MANGC,24,None,PT,2023-03-30T00:00:00,2020,-2.62722
2017,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_WBE_MANGC,24,None,PT,2023-03-30T00:00:00,2020,-2.58486
2018,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_WBE_MANGC,24,None,PT,2023-03-30T00:00:00,2020,-3.29912
2019,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_WBE_MANGC,24,None,PT,2023-03-30T00:00:00,2020,-3.02301
2020,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_WBE_MANGC,24,None,PT,2023-03-30T00:00:00,2020,-3.30246
2000,A,0,Represent 1996 proxy,Global Surface Water Explorer extraction for UN Environment Programme,EN_WBE_MANGN,24,None,KM2,2023-03-30T00:00:00,2020,293.25124
2007,A,0,Represent 1996 proxy,Global Surface Water Explorer extraction for UN Environment Programme,EN_WBE_MANGN,24,None,KM2,2023-03-30T00:00:00,2020,289.8064
2008,A,0,Represent 1996 proxy,Global Surface Water Explorer extraction for UN Environment Programme,EN_WBE_MANGN,24,None,KM2,2023-03-30T00:00:00,2020,288.35878
2009,A,0,Represent 1996 proxy,Global Surface Water Explorer extraction for UN Environment Programme,EN_WBE_MANGN,24,None,KM2,2023-03-30T00:00:00,2020,288.68925
2010,A,0,Represent 1996 proxy,Global Surface Water Explorer extraction for UN Environment Programme,EN_WBE_MANGN,24,None,KM2,2023-03-30T00:00:00,2020,288.44644
2015,A,0,Represent 1996 proxy,Global Surface Water Explorer extraction for UN Environment Programme,EN_WBE_MANGN,24,None,KM2,2023-03-30T00:00:00,2020,287.92705
2016,A,0,Represent 1996 proxy,Global Surface Water Explorer extraction for UN Environment Programme,EN_WBE_MANGN,24,None,KM2,2023-03-30T00:00:00,2020,285.54689
2017,A,0,Represent 1996 proxy,Global Surface Water Explorer extraction for UN Environment Programme,EN_WBE_MANGN,24,None,KM2,2023-03-30T00:00:00,2020,285.67112
2018,A,0,Represent 1996 proxy,Global Surface Water Explorer extraction for UN Environment Programme,EN_WBE_MANGN,24,None,KM2,2023-03-30T00:00:00,2020,283.57654
2019,A,0,Represent 1996 proxy,Global Surface Water Explorer extraction for UN Environment Programme,EN_WBE_MANGN,24,None,KM2,2023-03-30T00:00:00,2020,284.38622
2020,A,0,Represent 1996 proxy,Global Surface Water Explorer extraction for UN Environment Programme,EN_WBE_MANGN,24,None,KM2,2023-03-30T00:00:00,2020,283.56673
2017,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_WBE_WTLN,24,None,KM2,2023-03-30T00:00:00,2016-2018,59580.25854
2017,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_WBE_WTLP,24,None,PT,2023-03-30T00:00:00,2016-2018,4.78
